1,1,0.902,normal
1,2,0.904,normal
1,3,0.904,normal
1,4,0.906,normal
1,5,0.941,normal
1,6,0.904,normal
1,7,0.904,normal
1,8,0.903,normal
1,9,0.907,normal
1,10,0.906,normal
1,11,0.907,normal
1,12,0.906,normal
1,13,0.909,normal
1,14,0.904,normal
1,15,0.905,normal
1,16,0.902,normal
1,17,0.905,normal
1,18,0.905,normal
1,19,0.904,normal
1,20,0.904,normal
1,21,0.903,normal
1,22,0.906,normal
1,23,0.906,normal
1,24,0.903,normal
1,25,0.906,normal
1,26,0.904,normal
1,27,0.903,normal
1,28,0.901,normal
1,29,0.903,normal
1,30,0.903,normal
1,31,0.902,normal
1,32,0.904,normal
1,33,0.906,normal
1,34,0.907,normal
1,35,0.908,normal
1,36,0.903,normal
1,37,0.904,normal
1,38,0.907,normal
1,39,1.957,normal
1,40,0.905,normal
1,41,0.907,normal
1,42,0.904,normal
1,43,0.902,normal
1,44,0.906,normal
1,45,0.903,normal
1,46,0.903,normal
1,47,0.905,normal
1,48,0.904,normal
1,49,0.905,normal
1,50,0.904,normal
1,51,0.903,normal
1,52,0.905,normal
1,53,0.904,normal
1,54,0.909,normal
1,55,0.904,normal
1,56,0.908,normal
1,57,0.904,normal
1,58,0.903,normal
1,59,0.903,normal
1,60,0.903,normal
1,61,0.905,normal
1,62,0.904,normal
1,63,0.903,normal
1,64,0.906,normal
1,65,0.904,normal
1,66,0.902,normal
1,67,0.909,normal
1,68,0.905,normal
1,69,0.904,normal
1,70,0.911,normal
1,71,0.904,normal
1,72,0.903,normal
1,73,0.904,normal
1,74,0.902,normal
1,75,0.905,normal
1,76,0.903,normal
1,77,0.905,normal
1,78,0.905,normal
1,79,0.904,normal
1,80,0.904,normal
1,81,0.903,normal
1,82,0.904,normal
1,83,0.904,normal
1,84,0.904,normal
1,85,0.902,normal
1,86,0.902,normal
1,87,0.902,normal
1,88,0.906,normal
1,89,0.905,normal
1,90,0.904,normal
1,91,0.903,normal
1,92,0.904,normal
1,93,0.905,normal
1,94,0.904,normal
1,95,0.902,normal
1,96,0.904,normal
1,97,0.904,normal
1,98,0.903,normal
1,99,0.903,normal
1,100,0.909,normal
1,101,0.904,normal
1,102,0.903,normal
1,103,1.064,normal
1,104,0.903,normal
1,105,0.902,normal
1,106,0.905,normal
1,107,1.951,normal
1,108,0.904,normal
1,109,0.906,normal
1,110,0.905,normal
1,111,0.904,normal
1,112,0.903,normal
1,113,0.906,normal
1,114,0.905,normal
1,115,0.903,normal
1,116,0.904,normal
1,117,0.904,normal
1,118,0.902,normal
1,119,0.905,normal
1,120,0.906,normal
1,121,0.906,normal
1,122,0.904,normal
1,123,0.905,normal
1,124,0.904,normal
1,125,0.901,normal
1,126,0.904,normal
1,127,0.902,normal
1,128,1.108,normal
1,129,0.903,normal
1,130,0.902,normal
1,131,0.906,normal
1,132,0.904,normal
1,133,0.904,normal
1,134,0.904,normal
1,135,0.903,normal
1,136,0.902,normal
1,137,0.905,normal
1,138,0.905,normal
1,139,0.903,normal
1,140,0.905,normal
1,141,0.901,normal
1,142,0.905,normal
1,143,0.903,normal
1,144,0.905,normal
1,145,0.903,normal
1,146,0.906,normal
1,147,0.908,normal
1,148,0.903,normal
1,149,0.904,normal
1,150,0.901,normal
1,151,0.903,normal
1,152,0.909,normal
1,153,0.902,normal
1,154,0.901,normal
1,155,1.936,normal
1,156,0.904,normal
1,157,0.904,normal
1,158,0.904,normal
1,159,0.906,normal
1,160,0.903,normal
1,161,0.905,normal
1,162,0.909,normal
1,163,0.902,normal
1,164,0.909,normal
1,165,0.904,normal
1,166,0.904,normal
1,167,0.906,normal
1,168,0.906,normal
1,169,0.903,normal
1,170,0.905,normal
1,171,0.906,normal
1,172,0.905,normal
1,173,0.911,normal
1,174,0.905,normal
1,175,0.903,normal
1,176,0.908,normal
1,177,1.912,normal
1,178,0.904,normal
1,179,0.903,normal
1,180,0.903,normal
1,181,0.904,normal
1,182,0.904,normal
1,183,0.904,normal
1,184,0.902,normal
1,185,0.903,normal
1,186,0.962,normal
1,187,0.904,normal
1,188,0.904,normal
1,189,0.904,normal
1,190,0.905,normal
1,191,0.905,normal
