0.116,onAttack
1,155,6.108,onAttack
1,156,1.888,onAttack
1,157,2.172,onAttack
1,158,2.841,onAttack
1,159,2.646,onAttack
1,160,2.419,onAttack
1,161,2.780,onAttack
1,162,2.773,onAttack
1,163,2.108,onAttack
1,164,6.712,onAttack
1,165,2.630,onAttack
1,166,2.327,onAttack
1,167,8.554,onAttack
1,168,2.806,onAttack
1,169,2.097,onAttack
1,170,2.102,onAttack
1,171,4.514,onAttack
1,172,6.720,onAttack
1,173,2.568,onAttack
1,174,2.470,onAttack
1,175,4.015,onAttack
1,176,2.655,onAttack
1,177,2.278,onAttack
1,178,4.537,onAttack
1,179,2.707,onAttack
1,180,4.842,onAttack
1,181,2.705,onAttack
1,182,2.244,onAttack
1,183,7.583,onAttack
1,184,3.381,onAttack
1,185,9.250,onAttack
1,186,2.728,onAttack
1,187,3.939,onAttack
1,188,2.314,onAttack
1,189,2.949,onAttack
1,190,2.691,onAttack
1,191,8.551,onAttack
1,192,419.757,onAttack
1,193,3.886,onAttack
1,194,7.503,onAttack
1,195,3.701,onAttack
1,196,2.894,onAttack
1,197,2.221,onAttack
1,198,1.989,onAttack
1,199,2.635,onAttack
1,200,2.076,onAttack
2,1,7.093,onAttack
2,2,13.897,onAttack
2,3,5.675,onAttack
2,4,6.039,onAttack
2,5,3.416,onAttack
2,6,3.694,onAttack
2,7,4.008,onAttack
2,8,3.851,onAttack
2,9,3.866,onAttack
2,10,4.104,onAttack
2,11,4.554,onAttack
2,12,4.653,onAttack
2,13,3.537,onAttack
2,14,3.992,onAttack
2,15,4.580,onAttack
2,16,3.829,onAttack
2,17,7.042,onAttack
2,18,3.711,onAttack
2,19,4.093,onAttack
2,20,3.940,onAttack
2,21,3.908,onAttack
2,22,3.660,onAttack
2,23,3.561,onAttack
2,24,5.754,onAttack
2,25,3.345,onAttack
2,26,3.983,onAttack
2,27,3.910,onAttack
2,28,3.874,onAttack
2,29,4.097,onAttack
2,30,3.958,onAttack
2,31,4.131,onAttack
2,32,3.766,onAttack
2,33,3.914,onAttack
2,34,7.867,onAttack
2,35,3.754,onAttack
2,36,3.716,onAttack
2,37,3.813,onAttack
2,38,3.596,onAttack
2,39,3.419,onAttack
2,40,3.928,onAttack
2,41,3.924,onAttack
2,42,3.063,onAttack
2,43,3.877,onAttack
2,44,5.060,onAttack
2,45,3.510,onAttack
2,46,4.507,onAttack
2,47,4.020,onAttack
2,48,5.741,onAttack
2,49,6.539,onAttack
2,50,3.419,onAttack
2,51,3.605,onAttack
2,52,3.998,onAttack
2,53,4.048,onAttack
2,54,3.666,onAttack
2,55,3.718,onAttack
2,56,4.108,onAttack
2,57,3.668,onAttack
2,58,3.865,onAttack
2,59,3.549,onAttack
2,60,3.674,onAttack
2,61,4.566,onAttack
2,62,3.352,onAttack
2,63,3.823,onAttack
2,64,4.149,onAttack
2,65,5.040,onAttack
2,66,3.673,onAttack
2,67,7.761,onAttack
2,68,3.685,onAttack
2,69,3.908,onAttack
2,70,3.912,onAttack
2,71,8.802,onAttack
2,72,5.027,onAttack
2,73,4.957,onAttack
2,74,4.131,onAttack
2,75,4.540,onAttack
2,76,3.854,onAttack
2,77,3.924,onAttack
2,78,4.606,onAttack
2,79,3.854,onAttack
2,80,3.933,onAttack
2,81,12.005,onAttack
2,82,3.512,onAttack
2,83,3.705,onAttack
2,84,3.979,onAttack
2,85,3.497,onAttack
2,86,3.610,onAttack
2,87,3.917,onAttack
2,88,3.739,onAttack
2,89,3.849,onAttack
2,90,3.695,onAttack
2,91,4.276,onAttack
2,92,3.399,onAttack
2,93,2.988,onAttack
2,94,4.152,onAttack
2,95,3.546,onAttack
2,96,4.732,onAttack
2,97,3.992,onAttack
2,98,18.644,onAttack
2,99,4.059,onAttack
2,100,5.149,onAttack
2,101,3.530,onAttack
2,102,4.022,onAttack
2,103,3.987,onAttack
2,104,3.038,onAttack
2,105,4.903,onAttack
2,106,5.610,onAttack
2,107,5.649,onAttack
2,108,3.488,onAttack
2,109,3.949,onAttack
2,110,4.120,onAttack
2,111,3.356,onAttack
2,112,3.615,onAttack
2,113,3.990,onAttack
2,114,7.718,onAttack
2,115,3.900,onAttack
2,116,4.045,onAttack
2,117,3.764,onAttack
2,118,4.955,onAttack
2,119,4.640,onAttack
2,120,7.672,onAttack
2,121,4.898,onAttack
2,122,3.807,onAttack
2,123,8.896,onAttack
2,124,3.903,onAttack
2,125,4.782,onAttack
2,126,4.853,onAttack
2,127,3.673,onAttack
2,128,7.784,onAttack
2,129,3.877,onAttack
2,130,3.926,onAttack
2,131,4.150,onAttack
2,132,9.773,onAttack
2,133,3.933,onAttack
2,134,4.055,onAttack
2,135,13.852,onAttack
2,136,3.898,onAttack
2,137,4.737,onAttack
2,138,3.333,onAttack
2,139,4.059,onAttack
2,140,5.981,onAttack
2,141,3.715,onAttack
2,142,5.652,onAttack
2,143,4.095,onAttack
2,144,3.775,onAttack
2,145,4.570,onAttack
2,146,3.986,onAttack
2,147,3.510,onAttack
2,148,3.953,onAttack
2,149,4.114,onAttack
2,150,3.662,onAttack
2,151,19.184,onAttack
2,152,10.005,onAttack
2,153,3.620,onAttack
2,154,6.011,onAttack
2,155,4.709,onAttack
2,156,4.684,onAttack
2,157,4.052,onAttack
2,158,4.711,onAttack
2,159,3.907,onAttack
2,160,8.274,onAttack
2,161,3.490,onAttack
2,162,4.833,onAttack
2,163,4.835,onAttack
2,164,3.997,onAttack
2,165,4.042,onAttack
2,166,5.742,onAttack
2,167,4.607,onAttack
2,168,3.856,onAttack
2,169,4.710,onAttack
2,170,5.685,onAttack
2,171,3.385,onAttack
2,172,5.479,onAttack
2,173,3.975,onAttack
2,174,8.424,onAttack
2,175,4.355,onAttack
2,176,5.455,onAttack
2,177,4.057,onAttack
2,178,6.606,onAttack
2,179,4.028,onAttack
2,180,3.888,onAttack
2,181,4.962,onAttack
2,182,5.492,onAttack
2,183,4.363,onAttack
2,184,3.848,onAttack
2,185,3.922,onAttack
2,186,3.741,onAttack
2,187,3.927,onAttack
2,188,3.695,onAttack
2,189,3.477,onAttack
2,190,5.149,onAttack
2,191,4.650,onAttack
2,192,3.841,onAttack
2,193,7.083,onAttack
2,194,4.961,onAttack
2,195,4.181,onAttack
2,196,3.699,onAttack
2,197,3.522,onAttack
2,198,3.914,onAttack
2,199,5.973,onAttack
2,200,3.332,onAttack
3,1,7.335,onAttack
3,2,7.296,onAttack
3,3,5.131,onAttack
3,4,5.226,onAttack
3,5,5.372,onAttack
3,6,4.956,onAttack
3,7,8.570,onAttack
3,8,5.733,onAttack
3,9,5.330,onAttack
3,10,5.754,onAttack
3,11,4.673,onAttack
3,12,5.901,onAttack
3,13,13.051,onAttack
3,14,20.931,onAttack
3,15,5.617,onAttack
3,16,5.735,onAttack
3,17,5.061,onAttack
3,18,5.068,onAttack
3,19,5.729,onAttack
3,20,5.559,onAttack
3,21,4.819,onAttack
3,22,5.066,onAttack
3,23,24.887,onAttack
3,24,5.258,onAttack
3,25,5.063,onAttack
3,26,22.596,onAttack
3,27,4.991,onAttack
3,28,5.984,onAttack
3,29,5.116,onAttack
3,30,5.648,onAttack
3,31,5.644,onAttack
3,32,5.045,onAttack
3,33,4.732,onAttack
3,34,5.132,onAttack
3,35,7.518,onAttack
3,36,5.818,onAttack
3,37,5.995,onAttack
3,38,5.119,onAttack
3,39,4.770,onAttack
3,40,4.816,onAttack
3,41,19.903,onAttack
3,42,4.803,onAttack
3,43,5.202,onAttack
3,44,5.399,onAttack
3,45,5.133,onAttack
3,46,5.696,onAttack
3,47,4.882,onAttack
3,48,5.140,onAttack
3,49,4.835,onAttack
3,50,5.476,onAttack
3,51,5.663,onAttack
3,52,4.521,onAttack
3,53,5.165,onAttack
3,54,13.354,onAttack
3,55,7.758,onAttack
3,56,4.813,onAttack
3,57,5.642,onAttack
3,58,5.137,onAttack
3,59,10.933,onAttack
3,60,5.054,onAttack
3,61,5.553,onAttack
3,62,5.606,onAttack
3,63,5.460,onAttack
3,64,5.079,onAttack
3,65,5.602,onAttack
3,66,5.371,onAttack
3,67,5.759,onAttack
3,68,5.121,onAttack
3,69,8.875,onAttack
3,70,5.571,onAttack
3,71,6.063,onAttack
3,72,5.126,onAttack
3,73,4.854,onAttack
3,74,7.424,onAttack
3,75,5.317,onAttack
3,76,5.061,onAttack
3,77,4.966,onAttack
3,78,6.825,onAttack
3,79,4.858,onAttack
3,80,5.068,onAttack
3,81,5.737,onAttack
3,82,5.913,onAttack
3,83,4.891,onAttack
3,84,5.158,onAttack
3,85,5.873,onAttack
3,86,4.693,onAttack
3,87,6.067,onAttack
3,88,4.581,onAttack
3,89,6.160,onAttack
3,90,7.391,onAttack
3,91,5.675,onAttack
3,92,4.885,onAttack
3,93,5.868,onAttack
3,94,5.632,onAttack
3,95,5.975,onAttack
3,96,4.899,onAttack
3,97,11.673,onAttack
3,98,5.655,onAttack
3,99,5.812,onAttack
3,100,5.787,onAttack
3,101,5.041,onAttack
3,102,5.647,onAttack
3,103,12.996,onAttack
3,104,5.566,onAttack
3,105,6.223,onAttack
3,106,5.137,onAttack
3,107,5.447,onAttack
3,108,5.151,onAttack
3,109,4.752,onAttack
3,110,5.105,onAttack
3,111,5.317,onAttack
3,112,4.957,onAttack
3,113,5.202,onAttack
3,114,5.560,onAttack
3,115,6.842,onAttack
3,116,5.081,onAttack
3,117,8.085,onAttack
3,118,5.407,onAttack
3,119,5.020,onAttack
3,120,5.458,onAttack
3,121,5.537,onAttack
3,122,5.560,onAttack
3,123,4.686,onAttack
3,124,5.823,onAttack
3,125,5.291,onAttack
3,126,5.500,onAttack
3,127,5.044,onAttack
3,128,6.703,onAttack
3,129,5.146,onAttack
3,130,5.028,onAttack
3,131,4.762,onAttack
3,132,5.697,onAttack
3,133,5.725,onAttack
3,134,5.114,onAttack
3,135,6.069,onAttack
3,136,4.686,onAttack
3,137,5.591,onAttack
3,138,5.717,onAttack
3,139,4.703,onAttack
3,140,5.448,onAttack
3,141,11.725,onAttack
3,142,14.328,onAttack
3,143,4.702,onAttack
3,144,5.221,onAttack
3,145,4.715,onAttack
3,146,5.761,onAttack
3,147,5.133,onAttack
3,148,4.675,onAttack
3,149,4.647,onAttack
3,150,5.285,onAttack
3,151,5.262,onAttack
3,152,5.129,onAttack
3,153,4.752,onAttack
3,154,5.975,onAttack
3,155,5.137,onAttack
3,156,7.397,onAttack
3,157,5.730,onAttack
3,158,5.053,onAttack
3,159,6.491,onAttack
3,160,6.788,onAttack
3,161,5.119,onAttack
3,162,6.154,onAttack
3,163,4.798,onAttack
3,164,6.097,onAttack
3,165,5.908,onAttack
3,166,5.945,onAttack
3,167,6.892,onAttack
3,168,4.916,onAttack
3,169,5.738,onAttack
3,170,5.861,onAttack
3,171,4.926,onAttack
3,172,5.783,onAttack
3,173,4.668,onAttack
3,174,5.092,onAttack
3,175,5.798,onAttack
3,176,9.132,onAttack
3,177,5.415,onAttack
3,178,5.597,onAttack
3,179,5.854,onAttack
3,180,124.835,onAttack
3,181,5.508,onAttack
3,182,5.753,onAttack
3,183,5.410,onAttack
3,184,5.720,onAttack
3,185,5.344,onAttack
3,186,4.723,onAttack
3,187,5.435,onAttack
3,188,41.770,onAttack
3,189,5.977,onAttack
3,190,5.938,onAttack
3,191,5.029,onAttack
3,192,4.701,onAttack
3,193,5.311,onAttack
3,194,5.798,onAttack
3,195,6.997,onAttack
3,196,5.619,onAttack
3,197,5.988,onAttack
3,198,7.135,onAttack
3,199,5.175,onAttack
3,200,5.685,onAttack
1,5,1.001,onAttack
2,5,1.927,onAttack
3,5,2.874,onAttack
4,5,4.097,onAttack
5,5,4.731,onAttack
6,5,5.698,onAttack
7,5,6.621,onAttack
8,5,7.645,onAttack
9,5,8.504,onAttack
10,5,9.386,onAttack
