1,1,1.249,-1.0,onAttack
1,2,1.415,-1.0,onAttack
1,3,1.259,-1.0,onAttack
1,4,1.660,-1.0,onAttack
1,5,1.773,-1.0,onAttack
1,6,1.495,-1.0,onAttack
1,7,1.641,-1.0,onAttack
1,8,1.615,-1.0,onAttack
1,9,5.630,-1.0,onAttack
1,10,1.849,-1.0,onAttack
1,11,1.295,-1.0,onAttack
1,12,1.354,-1.0,onAttack
1,13,1.203,-1.0,onAttack
1,14,3.250,-1.0,onAttack
1,15,1.489,-1.0,onAttack
1,16,1.521,-1.0,onAttack
1,17,1.559,-1.0,onAttack
1,18,5.837,-1.0,onAttack
1,19,1.612,-1.0,onAttack
1,20,1.827,-1.0,onAttack
1,21,1.251,-1.0,onAttack
1,22,1.729,-1.0,onAttack
1,23,1.861,-1.0,onAttack
1,24,1.573,-1.0,onAttack
1,25,2.679,-1.0,onAttack
1,26,1.719,-1.0,onAttack
1,27,1.514,-1.0,onAttack
1,28,1.829,-1.0,onAttack
1,29,1.246,-1.0,onAttack
1,30,1.700,-1.0,onAttack
1,31,1.202,-1.0,onAttack
1,32,1.312,-1.0,onAttack
1,33,1.407,-1.0,onAttack
1,34,1.631,-1.0,onAttack
1,35,1.701,-1.0,onAttack
1,36,1.754,-1.0,onAttack
1,37,1.533,-1.0,onAttack
1,38,1.582,-1.0,onAttack
1,39,1.612,-1.0,onAttack
1,40,1.353,-1.0,onAttack
1,41,1.326,-1.0,onAttack
1,42,1.263,-1.0,onAttack
1,43,1.539,-1.0,onAttack
1,44,1.773,-1.0,onAttack
1,45,1.534,-1.0,onAttack
1,46,1.629,-1.0,onAttack
1,47,1.229,-1.0,onAttack
1,48,2.467,-1.0,onAttack
1,49,1.250,-1.0,onAttack
1,50,1.514,-1.0,onAttack
1,51,1.448,-1.0,onAttack
1,52,1.807,-1.0,onAttack
1,53,1.620,-1.0,onAttack
1,54,1.857,-1.0,onAttack
1,55,1.529,-1.0,onAttack
1,56,1.758,-1.0,onAttack
1,57,1.580,-1.0,onAttack
1,58,1.771,-1.0,onAttack
1,59,3.369,-1.0,onAttack
1,60,1.782,-1.0,onAttack
1,61,1.714,-1.0,onAttack
1,62,1.780,-1.0,onAttack
1,63,1.761,-1.0,onAttack
1,64,2.629,-1.0,onAttack
1,65,1.397,-1.0,onAttack
1,66,1.916,-1.0,onAttack
1,67,1.429,-1.0,onAttack
1,68,1.326,-1.0,onAttack
1,69,1.240,-1.0,onAttack
1,70,1.536,-1.0,onAttack
1,71,1.673,-1.0,onAttack
1,72,1.871,-1.0,onAttack
1,73,1.732,-1.0,onAttack
1,74,1.424,-1.0,onAttack
1,75,1.586,-1.0,onAttack
1,76,1.657,-1.0,onAttack
1,77,1.184,-1.0,onAttack
1,78,1.210,-1.0,onAttack
1,79,1.686,-1.0,onAttack
1,80,1.385,-1.0,onAttack
1,81,1.753,-1.0,onAttack
1,82,1.557,-1.0,onAttack
1,83,2.752,-1.0,onAttack
1,84,1.547,-1.0,onAttack
1,85,1.540,-1.0,onAttack
1,86,1.954,-1.0,onAttack
1,87,1.409,-1.0,onAttack
1,88,1.304,-1.0,onAttack
1,89,2.226,-1.0,onAttack
1,90,1.599,-1.0,onAttack
1,91,1.921,-1.0,onAttack
1,92,1.257,-1.0,onAttack
1,93,1.569,-1.0,onAttack
1,94,1.907,-1.0,onAttack
1,95,1.325,-1.0,onAttack
1,96,1.695,-1.0,onAttack
1,97,1.560,-1.0,onAttack
1,98,1.390,-1.0,onAttack
1,99,1.842,-1.0,onAttack
1,100,1.280,-1.0,onAttack
1,1,1.337,-0.9,onAttack
1,2,1.392,-0.9,onAttack
1,3,1.494,-0.9,onAttack
1,4,1.592,-0.9,onAttack
1,5,1.595,-0.9,onAttack
1,6,1.580,-0.9,onAttack
1,7,1.520,-0.9,onAttack
1,8,1.334,-0.9,onAttack
1,9,1.222,-0.9,onAttack
1,10,1.646,-0.9,onAttack
1,11,1.264,-0.9,onAttack
1,12,1.728,-0.9,onAttack
1,13,1.335,-0.9,onAttack
1,14,1.784,-0.9,onAttack
1,15,1.888,-0.9,onAttack
1,16,1.409,-0.9,onAttack
1,17,2.782,-0.9,onAttack
1,18,1.494,-0.9,onAttack
1,19,45.968,-0.9,onAttack
1,20,1.367,-0.9,onAttack
1,21,1.236,-0.9,onAttack
1,22,1.579,-0.9,onAttack
1,23,3.225,-0.9,onAttack
1,24,1.188,-0.9,onAttack
1,25,1.856,-0.9,onAttack
1,26,1.595,-0.9,onAttack
1,27,1.447,-0.9,onAttack
1,28,1.908,-0.9,onAttack
1,29,1.738,-0.9,onAttack
1,30,1.733,-0.9,onAttack
1,31,3.948,-0.9,onAttack
1,32,1.647,-0.9,onAttack
1,33,1.341,-0.9,onAttack
1,34,1.760,-0.9,onAttack
1,35,1.262,-0.9,onAttack
1,36,1.361,-0.9,onAttack
1,37,1.734,-0.9,onAttack
1,38,1.667,-0.9,onAttack
1,39,1.416,-0.9,onAttack
1,40,1.334,-0.9,onAttack
1,41,1.924,-0.9,onAttack
1,42,1.406,-0.9,onAttack
1,43,1.349,-0.9,onAttack
1,44,1.274,-0.9,onAttack
1,45,1.239,-0.9,onAttack
1,46,2.703,-0.9,onAttack
1,47,1.636,-0.9,onAttack
1,48,1.795,-0.9,onAttack
1,49,1.888,-0.9,onAttack
1,50,1.799,-0.9,onAttack
1,51,1.824,-0.9,onAttack
1,52,10.768,-0.9,onAttack
1,53,1.920,-0.9,onAttack
1,54,1.413,-0.9,onAttack
1,55,1.735,-0.9,onAttack
1,56,1.663,-0.9,onAttack
1,57,1.404,-0.9,onAttack
1,58,1.388,-0.9,onAttack
1,59,1.218,-0.9,onAttack
1,60,8.759,-0.9,onAttack
1,61,1.580,-0.9,onAttack
1,62,1.191,-0.9,onAttack
1,63,1.559,-0.9,onAttack
1,64,1.549,-0.9,onAttack
1,65,1.891,-0.9,onAttack
1,66,1.351,-0.9,onAttack
1,67,1.835,-0.9,onAttack
1,68,1.742,-0.9,onAttack
1,69,1.597,-0.9,onAttack
1,70,1.283,-0.9,onAttack
1,71,1.243,-0.9,onAttack
1,72,1.792,-0.9,onAttack
1,73,1.778,-0.9,onAttack
1,74,1.866,-0.9,onAttack
1,75,1.796,-0.9,onAttack
1,76,1.708,-0.9,onAttack
1,77,1.837,-0.9,onAttack
1,78,3.941,-0.9,onAttack
1,79,1.438,-0.9,onAttack
1,80,1.639,-0.9,onAttack
1,81,1.544,-0.9,onAttack
1,82,1.854,-0.9,onAttack
1,83,1.781,-0.9,onAttack
1,84,1.600,-0.9,onAttack
1,85,1.415,-0.9,onAttack
1,86,1.317,-0.9,onAttack
1,87,1.239,-0.9,onAttack
1,88,1.337,-0.9,onAttack
1,89,1.700,-0.9,onAttack
1,90,2.063,-0.9,onAttack
1,91,1.350,-0.9,onAttack
1,92,1.732,-0.9,onAttack
1,93,1.645,-0.9,onAttack
1,94,1.243,-0.9,onAttack
1,95,1.384,-0.9,onAttack
1,96,1.819,-0.9,onAttack
1,97,1.880,-0.9,onAttack
1,98,1.879,-0.9,onAttack
1,99,1.396,-0.9,onAttack
1,100,1.752,-0.9,onAttack
1,1,1.627,-0.8,onAttack
1,2,1.895,-0.8,onAttack
1,3,1.535,-0.8,onAttack
1,4,5.890,-0.8,onAttack
1,5,1.722,-0.8,onAttack
1,6,1.719,-0.8,onAttack
1,7,1.233,-0.8,onAttack
1,8,1.610,-0.8,onAttack
1,9,1.820,-0.8,onAttack
1,10,1.262,-0.8,onAttack
1,11,1.380,-0.8,onAttack
1,12,1.859,-0.8,onAttack
1,13,1.744,-0.8,onAttack
1,14,1.780,-0.8,onAttack
1,15,1.282,-0.8,onAttack
1,16,1.248,-0.8,onAttack
1,17,1.827,-0.8,onAttack
1,18,19.160,-0.8,onAttack
1,19,1.423,-0.8,onAttack
1,20,1.440,-0.8,onAttack
1,21,1.339,-0.8,onAttack
1,22,1.263,-0.8,onAttack
1,23,1.231,-0.8,onAttack
1,24,8.424,-0.8,onAttack
1,25,1.761,-0.8,onAttack
1,26,1.584,-0.8,onAttack
1,27,1.671,-0.8,onAttack
1,28,1.281,-0.8,onAttack
1,29,1.385,-0.8,onAttack
1,30,1.604,-0.8,onAttack
1,31,1.360,-0.8,onAttack
1,32,1.308,-0.8,onAttack
1,33,1.865,-0.8,onAttack
1,34,1.362,-0.8,onAttack
1,35,1.358,-0.8,onAttack
1,36,1.785,-0.8,onAttack
1,37,1.795,-0.8,onAttack
1,38,1.432,-0.8,onAttack
1,39,1.558,-0.8,onAttack
1,40,1.678,-0.8,onAttack
1,41,1.569,-0.8,onAttack
1,42,1.884,-0.8,onAttack
1,43,1.290,-0.8,onAttack
1,44,1.455,-0.8,onAttack
1,45,1.630,-0.8,onAttack
1,46,2.895,-0.8,onAttack
1,47,1.364,-0.8,onAttack
1,48,1.635,-0.8,onAttack
1,49,5.305,-0.8,onAttack
1,50,1.347,-0.8,onAttack
1,51,2.753,-0.8,onAttack
1,52,1.493,-0.8,onAttack
1,53,1.273,-0.8,onAttack
1,54,1.388,-0.8,onAttack
1,55,1.305,-0.8,onAttack
1,56,2.404,-0.8,onAttack
1,57,1.462,-0.8,onAttack
1,58,1.263,-0.8,onAttack
1,59,2.583,-0.8,onAttack
1,60,1.750,-0.8,onAttack
1,61,1.396,-0.8,onAttack
1,62,1.291,-0.8,onAttack
1,63,1.266,-0.8,onAttack
1,64,8.497,-0.8,onAttack
1,65,1.362,-0.8,onAttack
1,66,2.132,-0.8,onAttack
1,67,1.502,-0.8,onAttack
1,68,1.614,-0.8,onAttack
1,69,2.487,-0.8,onAttack
1,70,1.935,-0.8,onAttack
1,71,1.343,-0.8,onAttack
